,ID,uni,DS,ALG,ML,DL,DB,HW,OS,NTW,DSP,STandLAL,prj
35,534504,Isfahan University of Tecchnology,18.6607068155689,14.7814642639634,15.0320686532784,6.1638211850339,17.2505794561752,19.7198319205567,8.76413521394762,0.599008301344217,2.40974614843428,11.597698952577,71.8128433991718
36,652321,Isfahan University of Tecchnology,18.5111169149992,11.7574664476516,11.4621022307334,8.51587919428838,1.70330791094768,3.2318732335267,17.6533727954846,15.9859976249714,16.0293194023287,11.0862554610874,61.3969358294349
37,932194,Shiraz UniVersity,12.0377025021378,1.63599241596203,1.62520105748342,11.0572882980013,6.69779120859297,0.883841547505031,2.61126080074893,15.2921645666558,14.4566885651368,13.9554352090567,43.6989842386689
38,125915,IUT,19.326264190502,3.23581018539621,13.0532176991178,16.6235037240938,11.5126263801718,12.0775468336533,17.4043643148617,1.45594182099008,8.44347480932701,3.34565979886094,66.6957034723366
39,693172,Tabriz University,15.0406340253013,1.89807127655235,9.34851830302796,4.26281981798812,3.28323334369151,0.148343609721935,12.7654980761049,4.00883424273509,6.40902421177481,10.1296614599398,37.4062168931073
40,907526,Tabriz University,1.4491519791855,19.2418431408193,14.7924169239464,1.37457296832207,3.64853487766116,10.7187834460971,4.71177654196183,9.14535205011281,2.96540785097477,13.0485842759077,44.961490711286
41,377426,Shiraz University,,18.9668422493252,1.1288016116859,13.7278692080131,4.309759727375,17.813178174218,3.59082446482982,5.5157467426648,17.7848680119436,0.83569238410802,54.1971218138517
42,855086,Shiraz UniVersity,4.16954875603504,5.90447268792843,8.86157952871947,6.98912060808364,19.9332882027596,1.227945360887,18.8741564945732,14.6695295053358,1.65254572726952,5.34305000682762,44.1251975788813
43,717787,,13.4824200930633,6.06018982080075,5.33779685682898,7.97451576155604,8.51158711387998,1.88430974383133,2.49538727443624,19.5100908643897,12.5590046995357,0.961953864298233,43.3991632574746
44,896677,Isfahan University of Tecchnology,5.78294018895625,7.39368194371709,18.2252744155442,18.0275352208784,3.7932951339078,15.3387475457775,7.54940788571935,17.9337126858992,3.04028545186336,17.4747269194912,75.3168467864899
45,690465,Tabriz University,8.06347245633322,2.92519883856943,9.1741859151454,0.566978614429128,8.01212814516073,18.0811322577036,1.98256167526972,13.9408517782479,17.5553370747749,1.88347252654307,45.6813263507467
46,546240,Ferdowsi Univesity,7.97489795568222,11.6278962912288,19.8650106598152,10.7498634359733,4.2203359154306,14.041613350345,15.8996198907621,12.8942279243314,12.1961934086364,1.52962043223494,63.806222628567
47,696738,Shiraz University,13.2046205452907,15.2495925488202,12.1437607058115,2.55743232394117,19.5417461595727,6.00574471177011,1.10743421914217,7.00031964157947,16.8734287366766,2.71696026085232,47.3822051777282
48,808613,UI,19.4580129198023,18.9518660213396,6.3002608205456,16.9162818082696,5.91737461985359,8.79200218868504,12.7378880682894,8.57037937753562,18.7790586003337,13.2458479365045,71.4526774453137
49,252381,Ferdowsi Univesity,12.9193907930328,14.932715605072,15.6234913875476,4.84509011435326,16.7695461538052,9.57905789990752,12.2649148346516,8.12454951879523,5.27398054094856,7.92341098723646,60.0533919907847
50,710844,Tabriz University,11.1277886866084,2.60448774364596,5.64616298815588,0.919770252226722,1.179208022784,16.6468142137835,4.18195296975796,1.32807953444138,9.77555275728244,3.0828554107961,35.7277422317125
51,488531,Shiraz University,18.7265305764419,13.022462175444,0.43184605375955,0.827811578384132,11.6962063517023,6.18758083898125,2.88111333976727,15.5727805304341,4.5849589455445,15.6762277760335,50.4399295632777
52,245106,UI,10.7796518484133,18.8021761768084,9.8357000685899,13.0469430862538,0.600556164383146,8.64412048130695,18.3949878581912,11.1649581897286,17.0966003124119,19.2510004736714,66.8653264741131
53,769095,Univesity of Azarbaijan,8.3018497328554,18.5691190995751,7.48021320125072,3.49748396248711,18.2055183860363,5.81722670457978,5.50317051481033,1.30270189514941,14.1992189109222,2.43990425630211,39.0659439304998
54,765633,Tabriz University,19.6706900004584,14.4067607321252,7.08524371646726,2.63646328747209,4.1900216876564,9.58756311584372,17.4947140700608,0.83432652211626,6.67439425564775,6.82680506813012,49.9821357366828
55,983648,Ferdowsi university,17.6631850967262,8.42229610712787,7.93681275455558,11.7010728424838,12.6008733153756,2.26222681789249,0.124303235677645,12.763101197483,15.8815767545143,5.76311299532126,53.0573348468914
56,477059,Isfahan University of Tecchnology,17.5375719266853,0.743268479581096,14.0513228183186,17.356743250869,8.79446400710018,3.10959035457062,8.05377688063688,11.2339312499905,8.68558410748873,19.4650794049144,67.3816355442747
57,733694,IUT,18.4858788812503,12.3577915909048,13.2906314291513,15.1120538249383,15.1419481489963,4.82526417914371,8.66589693684144,4.18399737636563,8.05232783329711,4.38039601968286,61.9089836147251
58,223053,Azad University,2.50015678379309,0.9751825252609,9.12694284935718,10.9765137533833,9.89231927213028,4.68089745217969,8.05073869839544,3.24282718865569,15.2634301498772,3.08565631244874,34.1345873388343
59,591044,Shiraz UniVersity,15.0537153228632,8.67972602997486,17.0313740718917,12.5225837597682,1.84004097595917,6.11633789968637,3.81112941299476,8.46289940914697,4.00812666658295,3.57606948066869,54.5002983641607
60,140856,Tabriz University,18.2508980397844,19.0473588327981,11.8625044581697,12.2257446622956,19.0410128775982,11.7635028813941,16.3600981993311,11.9733545048101,3.66863860338851,18.7298252511253,82.4428944335471
61,847927,IUT,11.0023422486625,13.0460150397071,16.6328112542237,16.9271873534367,8.16272975955924,15.2419311086604,9.90332810781896,11.5860160151265,13.4831142000816,2.46655008128895,71.0884548097486
62,266925,Shiraz University,11.5125848314402,7.99477418137248,11.6732932859401,9.09830301674915,5.50866219152744,7.23943886780716,4.12511534404845,0.794924681224982,15.0348649871247,10.1734034533165,46.296114416016
63,555075,Tabriz University,5.7175559869168,13.2211027720649,18.8935088058793,14.8575900381362,10.7317292925748,2.3749705161155,14.1454221357132,11.362445753448,15.5815027786086,2.84259345814346,56.4497384872453
64,638446,Shiraz University,15.9532089559736,8.90271256704793,7.59063708507432,7.75169525291699,10.9470199439193,6.87971045007622,4.37498581579877,5.87599719465929,5.16540680570276,16.4708827952534,53.7017435757808
65,200724,Tabriz University,4.71765041828471,18.314120205592,4.97152523554785,5.43618149486419,13.0573720413211,0.550425378122308,11.8387182656347,9.27599519938246,6.79365412796645,9.03931498033946,38.7151031048937
66,521747,Ferdowsi university,3.44324030451762,5.05520492425879,8.36767284735676,3.19654840887428,18.389825089607,12.0535949822201,12.4410483559058,3.47573677038141,19.2051264868426,16.1120135027051,47.00845022182
67,753448,IUT,15.9245691638597,13.2846119964569,11.58082072508,8.01166518739717,17.0071217645747,18.3392445224841,5.9594328545126,19.0509367217761,5.45739969938383,3.54517086876516,72.8249444996476
68,257004,Tabriz University,17.2890504490027,19.7505172072341,17.8053605453589,10.3058502310551,10.4664060176204,1.15286466524981,7.89330478606592,4.74662065303749,4.40681974431439,9.76677163405665,59.6218497179122
69,222670,IUT,,19.9945587996695,18.0390058485499,12.4032229957504,19.3831206058477,5.63048104176329,16.4098425943573,11.9887592837565,18.8111287532997,5.55716383662711,69.9570092683705
70,484380,Shiraz University,15.3580980592021,13.3143575001139,0.0982752137352438,2.24051292879401,10.0914348562357,4.64181649607586,8.43122493944383,8.36784890231438,7.68099336805893,18.092447878238,45.6254464704869
71,998396,Tabriz University,2.89864670573719,12.6183860445882,2.93456385936498,7.38263335033908,3.52926986961619,7.21030397950387,16.1382059164326,6.87161968046444,19.5996272239676,5.01464284348468,36.940649506712
72,544141,Shiraz UniVersity,17.4695505569578,0.423741622764191,14.7156927638783,3.78805150464867,1.95975873013519,15.2798206269543,2.23213852559283,15.3619282133226,8.02315373321506,8.82718158207933,58.8884160282108
73,227332,Shiraz UniVersity,7.32210854621712,9.48634039599032,9.27986515417923,18.3193862416105,17.3582388300837,2.17574589352538,0.979731140070579,8.28051640399204,0.588029337220948,19.7307707092347,57.3305931535695
74,318309,Tabriz University,13.8263550354577,12.2532099146533,1.96791119775314,8.70569412874449,3.24759067798175,9.35715187498962,2.240329424329,16.4148887810317,3.17229939265591,2.84778632545987,47.9893365967528
75,428141,Tabriz University,7.50870153498339,19.3450804510529,5.1071902708162,13.660699479642,1.15052747655562,8.54126125688924,1.90463002946075,0.875640054239097,15.4693529504575,8.45475646254339,44.9032504593974
76,907667,isfahan university of technlolgy,18.1998006172121,19.2520942230552,19.7643730450471,10.6524204816752,14.355965465097,13.0587405991353,18.2310531822844,9.60053666964281,13.3751376404168,9.51638002187627,80.9764079444677
77,681204,Ferdowsi university,13.890001881841,11.5857058065072,12.6791696030712,2.03998810044254,4.41454103940762,5.43959773766157,8.50074141780225,8.03681544451246,11.8038358252473,6.15816093229938,44.8538650838553
78,631366,UI,8.24481032856211,16.0241440545796,13.8686385773609,16.8704280728793,13.211476543907,8.5318536358725,11.8255639360806,13.992527817737,17.6778269270695,9.65687223797985,69.2727319878288
79,644097,Shiraz UniVersity,16.0616646830684,5.41617695752852,10.6241002351952,15.3250737456919,7.58650303292435,5.80908543251509,7.05620222607107,4.90822909591146,11.6796106690916,0.725722021160193,52.0956199928711
80,302882,Shiraz UniVersity,1.47676246348119,8.48501257182502,1.59845082969938,18.9570585421626,5.23430495581465,6.29011984108805,9.22522496244872,11.2672046996932,15.3561902672916,13.0181846108332,48.3713810497775
81,252821,,3.80263726031425,8.70711037341489,9.96976975060407,4.93977870868362,4.9087504459361,11.2664414804789,17.9578422426798,9.27132965993843,1.52738109729391,7.22255982186296,45.2152738821623
82,392099,Ferdowsi university,3.10070966929614,4.43721304612598,7.43324783947302,13.3159409282855,10.5076170914313,7.73583674910185,9.37556032125313,7.58109577285735,9.61879165503667,13.4074533080809,48.0144246178678
83,801872,Ferdowsi university,14.6502183675629,10.8642994126145,4.39215305939466,1.73881254704584,9.57681349482173,10.9022271654097,4.19525205252734,14.4960882307578,13.8777758202408,5.45654609270054,48.4704785664608
84,760944,Isfahan University of Tecchnology,5.87903729461059,9.95358581004063,13.4829245951209,11.017250372662,5.32518559730034,12.5095650777936,11.0844646031945,7.31711360670396,13.1360997744208,19.441971577544,60.7565662743654
85,914450,SUT,16.7919207203129,17.1082777141478,10.6821331210603,17.3472537012395,19.363959839051,11.5661834756355,19.1382689970562,16.2733437394536,19.2688994858809,3.10018318793361,80.6645728150559
86,601349,Tabriz University,14.393814211134,3.02588507982139,6.7069878300649,13.3473668313196,4.64431823938197,12.8337094826058,6.24727500039159,12.4246787959004,19.6612924141491,0.760110531410436,55.4027529623374
87,795078,Tabriz University,11.7872628591509,6.51967449084631,13.0971336342538,10.0267091543765,4.73339082068418,14.892453526442,9.06726850223768,17.8151826622589,7.32877060630903,3.88812128371821,62.5723806232684
88,384032,Shiraz University,5.76858296128707,13.4994590179309,18.1148676675118,13.262141386017,17.2952012124502,1.65763105403431,14.0672035492509,6.38766908120408,9.74848410094288,9.38879496481497,56.3464385211949
89,198556,Tabriz University,17.4514101219029,12.4270751027761,9.73134494237888,4.99591965438315,9.45626538453371,2.09320353827937,19.1128915530323,14.1048318955748,15.1325595551312,18.4240570064981,61.0031673958732
90,830046,Ferdowsi university,10.5698506982647,5.05379497667249,19.1231671697109,1.53502175263887,9.36778304842056,5.2823955071262,16.6118857299089,15.7795042777092,12.594846425079,2.2519534953795,50.2814007393056
91,445077,Ferdowsi university,0.0519778166606732,17.193168770593,6.28475427683219,16.1342554138,3.31140196912249,8.87103828437957,13.4297824439294,2.99679658834336,9.49599449820862,14.6114150039321,49.5395345824968
92,987989,Tabriz University,5.83557288536673,0.718521820877376,12.4353275036373,1.91422331064271,15.1023004646627,9.27388272221116,8.11370507744824,3.7261685894288,10.0117653535225,19.2694775803513,45.1906616987521
93,799720,Isfahan University of Tecchnology,16.0658287071234,18.4015759818459,6.27385041822207,7.14774994488248,12.039636460548,19.6595979808208,12.6460398749021,8.23240699765448,12.3288021634605,17.7758575097328,73.2436365127159
94,163826,Tabriz University,13.628747300068,6.93524013632489,8.78752667388834,7.54810804112205,7.6731922851982,4.27009928648287,1.837446520016,14.1274995668143,6.45914141013174,17.9843217617954,52.8711563225368
95,410106,Shiraz UniVersity,8.53899998694722,12.6896733281772,14.2723733076177,15.3882686926528,6.06864848246725,11.4096474362046,9.24125721185335,2.66717766792402,17.477131975363,7.29003323869655,58.6683947060996
96,842652,Ferdowsi university,1.37465545118895,14.7531321162993,5.29751266818922,8.68902385919821,18.2465702013204,14.7723854350105,16.6789530734269,0.693014471189453,4.74445119596238,16.4199873976153,53.3250403281004
97,745271,Ferdowsi Univesity,11.2708192068442,19.7047098001779,9.40039563662501,11.2801869527399,18.1321383436999,19.5377600738442,5.36859064003278,17.1884481510319,2.24395387222351,14.2221409182649,78.3343114357534
98,204750,,2.38837611104527,8.56370967533156,12.8043905315464,9.25163632638212,8.39545881848152,17.7581594025733,6.88961405256828,10.4038239019454,15.9014904513869,5.90872918705465,54.846915688242
99,854064,isfahan university of technlolgy,15.3713222247548,19.7417646672011,15.2290261135542,6.44985461540452,12.19078815043,18.9374313062852,18.2348976434554,12.7972561983309,13.3373306626472,18.1971400013631,82.7029209038116
100,285941,Shiraz University,17.4413673844556,6.80677486403717,8.16816432227412,3.41453047997531,15.3132595729188,1.94880069082475,2.37157445222272,18.5585806010838,18.1438795370096,19.8512946177839,56.7490264616405
101,424240,Tabriz University,6.85082443507062,11.2350854434764,10.2123272785066,10.6683626737462,13.6734051363897,8.87208656444355,12.7697031459609,19.295745389927,9.55464232064402,8.00011123000162,60.4425147221092
102,352162,Shiraz University,13.2275268756345,9.05193829072239,10.6706763040769,7.61799574564524,2.42484677668006,15.6072578748695,16.222895859998,11.2764301468027,9.82306065293804,2.82248392542323,58.5692545138801
103,148215,Isfahan University of Tecchnology,8.3505541388408,10.3166853589908,19.2458304783503,12.1509781194211,3.22035898138607,3.36569272504886,13.5468274194339,17.624439341576,11.2117945454438,9.43829291799783,60.1849670337851
104,111188,Shiraz UniVersity,13.5407058471206,3.14719736754758,13.6822906352864,5.74907088692894,9.50048840386873,5.81497239034445,0.128344667471731,10.4018724117687,3.81658937346528,7.03839490972649,46.7037418990638
105,707021,Tabriz University,4.91295876879197,18.7876280689585,2.63780513074047,11.8363929522821,3.4740952921942,1.7500796618215,19.2088236214921,0.680622403080273,12.9800539051386,0.148317937178091,34.1798457180799
106,175257,Ferdowsi university,6.17296839745122,2.75279753424984,9.78730362132149,0.485582824333672,8.2940003039876,13.5395265459597,4.96709475663997,0.819419512580955,8.64492057268161,18.4197625576918,41.4089383319067
107,612842,Ferdowsi university,3.1191789294586,14.0514296082892,6.1727657124067,7.01803027853132,19.4591529219981,9.13149168529005,19.7843397996809,15.5637539090137,14.5324494715809,13.163736952916,57.2481268773732
108,487880,IUT,6.26076944254621,17.0281548967774,1.26414344910598,17.2360373314986,2.40946446600425,15.093151300338,14.4622392089282,9.34359431807561,13.6697366083109,16.754356184962,63.3438982343566
109,401243,Shiraz University,19.5044783301417,5.54810935199265,1.04226412610089,1.9672269701415,4.88355007430011,9.76029799936833,6.20220688381183,18.2458727464389,1.87922362593776,17.7764956771291,54.3131729633366
110,223315,Ferdowsi university,3.50894259396735,0.236069228592593,7.7625607760411,0.772603789430642,14.011864879891,14.1553901666479,16.331998072054,15.6101408283081,0.718235820986051,4.59718150179976,44.2255891881817
111,747725,Tabriz University,7.07873113235919,18.680162295299,6.76952280138762,14.3969723589953,15.7941644219906,18.7019324714243,13.3586901766988,13.7426092763049,11.5801074441464,15.0160661110089,75.2385726456405
112,890188,Shiraz UniVersity,8.87323345883167,2.78823554149382,16.0529028334513,1.39709496039195,7.92879930855194,9.03998465515333,0.245480771204589,16.2099464246969,2.95518655897041,0.575145956662806,42.5661835364091
113,949220,Shiraz University,10.0983136479984,3.18570599720332,7.37173371434848,12.4061189125587,15.0930786175729,13.4900159841884,15.6000400560835,9.00636524772729,7.64129280369178,1.63318501258856,56.3258163209986
114,185092,Isfahan University of Tecchnology,8.25454689015755,16.7511308778634,1.66501226014073,18.4980966355386,8.22252715575953,8.78999678397515,10.3622165036721,16.9995314753003,7.80089275572473,13.1696948019118,63.6128181646411
115,596181,Ferdowsi university,12.798906091951,0.519424490895926,1.02295660665328,14.0085256697961,3.3122175133624,10.3625511385848,15.4452763159874,0.0133116781885056,7.06345014345313,15.1764484767837,49.2527984584262
116,668726,Univesity of Azarbaijan,0.157508780100968,7.9176661950844,9.45578805167046,5.72214184917917,9.6896166165809,3.75811022611511,9.95333220237744,12.5061181880192,19.5386196338615,8.78467524943104,38.1243604542582
117,830098,Shiraz University,8.56813145244703,13.0824586869362,2.97267524153548,15.9580191822312,0.120262493863248,19.7365297361568,12.6137058490547,1.19084107117072,13.745928688945,3.40776816091308,55.1994516677722
118,509627,Ferdowsi Univesity,5.35215423570528,1.3057756165987,10.8839620178228,10.2441049316866,16.4968191845585,19.7867639994541,10.3981630230837,12.8745099286166,16.2445478590162,5.99739127147256,61.8179121657932
119,810518,Isfahan University of Tecchnology,17.9018676384318,17.511357797039,19.4541157243472,1.53458593517492,2.06712880590079,9.08978683460252,18.5705902039471,14.0348612515166,11.0556667409218,18.4691162080279,70.1953760412773
120,480803,,14.3057867867684,7.60578493743041,10.8800441125675,12.9202418284883,2.38582967066024,2.77012607390697,16.3611366812014,17.7526975071417,5.47708074489362,0.232439170497494,54.2473253750359
121,444145,Shiraz University,4.54508910288429,4.22942660505331,7.21070082539431,7.31703968030462,19.0009255353241,18.7215651732738,15.1889254959903,4.29093556627815,15.0588383346077,3.05589002092072,51.6140326222593
122,586931,IUT,9.63108211686638,19.6251664538851,5.28245321414865,19.5168947402595,17.7793358186638,8.7891836419735,18.5201248109735,17.0051358747041,15.2870872062808,11.1154097392988,74.6645937362223
123,702788,Ferdowsi university,17.7086995531276,3.01529925827925,4.46585030738582,19.1120430559516,13.6185563646656,4.66406001748338,12.5826182599512,4.34620842082615,15.7274030711265,10.1289480002136,59.5460504058362
124,511554,UI,,17.1655503091594,17.201127837621,12.1293887628359,8.73777562446036,15.5850531587101,9.51586526676426,3.1979298813851,15.8131678273563,14.2164452900559,71.6796898133202
125,429806,Shiraz University,9.13559842132625,6.83559534418541,0.509232678629288,15.0948276232663,7.13518043353264,6.89474525950352,18.3595565011501,7.74052437033064,13.2863389320331,5.01197289744286,47.6925688832014
126,173910,Shiraz UniVersity,6.61764088995627,6.08113071258191,18.8539693899269,6.61889374129755,1.71149162668881,4.93754638763849,11.2186295812741,5.10224709774528,14.1105848620778,9.19393822852032,44.5712200975402
127,894898,Tabriz University,18.1708978391236,8.50440605485655,17.3875598012207,15.2889502006403,4.27538654479868,0.420844117387742,16.6143100513145,8.26060681044454,5.4737942111023,17.4275028738043,66.5557728419369
128,898371,Shiraz UniVersity,19.8154520007962,2.08508231966304,0.289427611714996,16.8269515925409,13.3943435892134,5.34910775881257,5.52659942065496,8.88996818187188,7.07445421501476,5.76316292843429,54.2543908359834
129,813925,Ferdowsi university,14.7823656009703,7.35347342068612,4.69140737805684,12.7386266543585,3.57736904571262,11.373777696935,1.7913044117873,3.67160182711687,2.34224633097391,5.2705633132133,48.392934251897
130,211676,Tabriz University,1.0272683225124,2.51359528719218,19.6302870437645,16.2919429240823,19.5077750815667,1.62204820630189,10.3348449667383,14.7721781384968,2.71935646227061,18.8746826788991,61.2049726869735
131,616477,Tabriz University,8.52737580735009,0.488068340254699,5.19887290410875,13.7734720452555,3.79989976378613,5.43931454160124,12.7144810536126,8.33575761376375,0.314011854040273,0.157587888407573,39.6113704624316
132,294164,Isfahan University of Tecchnology,9.94380145469237,16.787352632554,4.22370863047383,10.5546075960679,9.16121201338155,19.6215730447748,19.1259636510407,1.46421296409593,9.12086749680737,15.6527432287983,64.8451231273678
133,733442,Shiraz University,11.4874818933683,0.780479333453408,14.3109050674294,10.3492644046218,0.424913768669917,13.0854358312553,0.590747924319408,6.19573659174462,0.0406534633756372,7.56054216886752,50.1852399914054
134,578606,Shiraz UniVersity,10.4195733345203,0.698533259434881,15.0356596634116,5.16781302137391,3.0559641068411,10.2832615906832,8.83954767216521,11.047629310922,16.1935099533424,10.7880257632574,51.1078330261968
135,729660,Shiraz University,4.56601862315359,0.58612286563474,8.18217387603964,10.786398929631,12.7627536205124,13.2000683681474,11.9290066588384,15.8158850729223,7.83070513324055,7.24256550627336,54.2779436790739
136,611191,Tabriz University,10.55729240624,13.8731969431604,7.25319218948466,7.37365840787333,1.30005720411003,16.9984703057393,13.5165591491661,10.7288176308474,15.1658287814647,10.3910885806327,59.4043379139964
137,907504,Isfahan University of Tecchnology,15.0154211789635,17.9751613096243,3.21708561455974,14.5935825616795,16.918172466086,19.6727922124733,4.09961080078196,3.34269074316137,3.46972426812721,8.45240304140073,68.0956579697557
